"Id1","Id2","McdFullName1","McdFullName2","Lv3Name1","Lv3Name2","PolyId1","PolyId2","Cou1Name1","Cou1Name2","Length"
"0292157600","0298366400","East Nantmeal township","West Nantmeal township","","",1,1,"Chester","Chester",5313.743241257
"0010629600","0011045600","Biglerville borough","Butler township","","",1,1,"Adams","Adams",5313.42919421768
"0295381600","0295880800","New London township","Penn township","","",1,1,"Chester","Chester",5312.66895015173
"0331028800","0331320000","Burnside township","Chest township","","",1,1,"Clearfield","Clearfield",5311.79074702755
"0455310400","0456619200","Nether Providence township","Rose Valley borough","","",1,1,"Delaware","Delaware",5310.89130954618
"0297734400","0456326400","Tredyffrin township","Radnor township","","",1,1,"Chester","Delaware",5308.41429715549
"1072195200","1077840000","East Union township","Union township","","",1,1,"Schuylkill","Schuylkill",5307.88947479079
"0052918400","0055816000","Gilpin township","Parks township","","",1,1,"Armstrong","Armstrong",5301.00944528136
"1075519200","1076243200","North Manheim township","Pottsville city","","",1,1,"Schuylkill","Schuylkill",5299.67349018263
"1317779200","1318134400","Tunkhannock township","Washington township","","",1,1,"Wyoming","Wyoming",5296.41586708858
"0796164800","0796165600","Plymouth borough","Plymouth township","","",1,1,"Luzerne","Luzerne",5289.37712507363
"0174496800","0175419200","Lower Makefield township","Newtown township","","",1,1,"Bucks","Bucks",5287.60938529347
"0174912000","0175893600","Middletown township","Penndel borough","","",1,1,"Bucks","Bucks",5286.23447202132
"1093744800","1094901600","Jackson township","Middlecreek township","","",1,1,"Snyder","Snyder",5285.77636428356
"0411100000","0412168000","Camp Hill borough","East Pennsboro township","","",1,1,"Cumberland","Cumberland",5285.55977802959
"0394836000","0398000000","Meadville city","Vernon township","","",2,1,"Crawford","Crawford",5284.03069798468
"0334195200","0473776000","Lawrence township","Jay township","","",1,1,"Clearfield","Elk",5283.92778768236
"0197990400","1211434400","Venango township","Clinton township","","",1,1,"Butler","Venango",5281.4568625385
"0856300800","0858397600","Pymatuning township","West Salem township","","",1,1,"Mercer","Mercer",5277.66979422973
"0950443200","0952073600","Bath borough","East Allen township","","",1,1,"Northampton","Northampton",5277.60096648306
"0712068800","0712384000","Earl township","Ephrata township","","",1,3,"Lancaster","Lancaster",5276.66804310217
"0291274400","0298383200","Charlestown township","West Pikeland township","","",1,1,"Chester","Chester",5276.40937262773
"0714121600","0714122400","Lancaster city","Lancaster township","","",1,7,"Lancaster","Lancaster",5275.88102230321
"0793241600","0795258400","Hanover township","Nanticoke city","","",1,1,"Luzerne","Luzerne",5273.47925446965
"0574320000","0577698500","Licking Creek township","Todd township","","",1,1,"Fulton","Fulton",5271.07656175123
"0174496800","0177912800","Lower Makefield township","Upper Makefield township","","",1,1,"Bucks","Bucks",5270.29370878318
"1110664000","1117178400","Black township","Somerset township","","",1,1,"Somerset","Somerset",5268.81386456793
"1296637600","1298368000","Rostraver township","West Newton borough","","",1,1,"Westmoreland","Westmoreland",5266.06916657372
"0252181600","0253960800","East Side borough","Kidder township","","",1,1,"Carbon","Carbon",5265.48084550597
"0172511200","0175114400","Falls township","Morrisville borough","","",1,1,"Bucks","Bucks",5264.87410421993
"0975149600","0975150400","Mount Carmel borough","Mount Carmel township","","",1,1,"Northumberland","Northumberland",5264.28464897437
"1251115200","1251284800","Canonsburg borough","Chartiers township","","",1,1,"Washington","Washington",5263.29497852165
"0694648000","0695120800","Madison township","Moscow borough","","",1,1,"Lackawanna","Lackawanna",5261.90392605964
"0511015200","0517306400","Bullskin township","Springfield township","","",1,1,"Fayette","Fayette",5260.68057726025
"0174912000","0175419200","Middletown township","Newtown township","","",1,1,"Bucks","Bucks",5259.45891144174
"0651440800","0657516800","Clover township","Summerville borough","","",1,1,"Jefferson","Jefferson",5254.20531335691
"0893217600","0956108800","Hamilton township","Plainfield township","","",1,1,"Monroe","Northampton",5248.44153523417
"0211088000","0217514400","Cambria township","Summerhill township","","",1,1,"Cambria","Cambria",5248.03345487898
"1294323200","1294324000","Ligonier borough","Ligonier township","","",1,1,"Westmoreland","Westmoreland",5247.41644265805
"0298061600","0298366400","Wallace township","West Nantmeal township","","",1,1,"Chester","Chester",5246.97730396261
"1212783200","1217947200","Frenchcreek township","Utica borough","","",1,1,"Venango","Venango",5246.94343808945
"0111931200","0113401600","District township","Hereford township","","",1,1,"Berks","Berks",5246.57033762649
"0294504000","0714383200","Lower Oxford township","Little Britain township","","",1,1,"Chester","Lancaster",5242.78468647049
"0793629600","0796165600","Hunlock township","Plymouth township","","",1,1,"Luzerne","Luzerne",5240.66208026907
"0931604800","0934665600","Cooper township","Mahoning township","","",1,1,"Montour","Montour",5236.29807004069
"0054697600","0055485600","Manor township","North Buffalo township","","",1,1,"Armstrong","Armstrong",5235.07122375526
"0011563200","0014637600","Conewago township","McSherrystown borough","","",1,1,"Adams","Adams",5232.36016626922
"0595106400","0596451200","Morris township","Richhill township","","",1,1,"Greene","Greene",5230.73481772716
"1174312800","1174313600","Liberty borough","Liberty township","","",1,1,"Tioga","Tioga",5230.54280677615
"0914143200","0917905600","Lansdale borough","Upper Gwynedd township","","",1,1,"Montgomery","Montgomery",5227.45220325984
"0813616000","0818598400","Hughesville borough","Wolf township","","",1,1,"Lycoming","Lycoming",5226.55151569005
"0712003200","1335856000","Drumore township","Peach Bottom township","","",1,1,"Lancaster","York",5226.08688061591
"0155717600","0158567200","Orwell township","Windham township","","",1,1,"Bradford","Bradford",5224.59849632673
"0991236000","0996803200","Centre township","Saville township","","",1,1,"Perry","Perry",5224.14687031492
"1291876800","1295243200","Delmont borough","Murrysville borough","","",1,1,"Westmoreland","Westmoreland",5223.11349130387
"0895191200","0895785600","Mount Pocono borough","Paradise township","","",1,1,"Monroe","Monroe",5222.54687897703
"0074743200","0075540000","Marion township","North Sewickley township","","",1,1,"Beaver","Beaver",5221.17116112951
"1333748800","1338343200","Jackson township","West Manchester township","","",1,1,"York","York",5219.04979043401
"0735306400","0737836800","Neshannock township","Union township","","",1,1,"Lawrence","Lawrence",5218.9031512307
"1154276000","1315440800","Lenox township","Nicholson township","","",1,1,"Susquehanna","Wyoming",5216.97714115331
"0671868000","0673142400","Delaware township","Greenwood township","","",1,1,"Juniata","Juniata",5215.86303356974
"0696343200","0792440000","Ransom township","Exeter township","","",1,1,"Lackawanna","Luzerne",5213.56570291406
"1312440800","1315523200","Exeter township","Northmoreland township","","",1,1,"Wyoming","Wyoming",5211.01665079844
"0174141600","0174912000","Langhorne Manor borough","Middletown township","","",1,1,"Bucks","Bucks",5203.30796027508
"0572011200","0617307200","Dublin township","Springfield township","","",1,1,"Fulton","Huntingdon",5199.59640809959
"0593788800","1252080800","Jefferson township","East Bethlehem township","","",1,1,"Greene","Washington",5198.98019660976
"0791048000","0791886800","Butler township","Dennison township","","",1,1,"Luzerne","Luzerne",5198.06162171509
"1070733600","1076830400","Blythe township","Schuylkill township","","",1,1,"Schuylkill","Schuylkill",5197.51607391414
"0294448000","0298310400","London Grove township","West Grove borough","","",1,1,"Chester","Chester",5194.6999955459
"0031614400","0035078400","Coraopolis borough","Moon township","","",1,1,"Allegheny","Allegheny",5192.69167436013
"0134432800","0211843200","Logan township","Dean township","","",3,1,"Blair","Cambria",5191.95097077836
"0070624000","0074040000","Big Beaver borough","Koppel borough","","",1,1,"Beaver","Beaver",5191.72493650017
"0853406400","0854076000","Hermitage city","Lackawannock township","","",3,1,"Mercer","Mercer",5189.22107943484
"0350391200","0351164000","Bald Eagle township","Castanea township","","",1,1,"Clinton","Clinton",5188.60363522701
"1114156800","1117192000","Larimer township","Southampton township","","",1,1,"Somerset","Somerset",5187.50814935802
"1332146400","1335322400","East Manchester township","Newberry township","","",1,1,"York","York",5186.01152118124
"0696343200","0696900000","Ransom township","Scranton city","","",1,1,"Lackawanna","Lackawanna",5179.28762774296
"0777263200","0778452800","South Whitehall township","Whitehall township","","",1,1,"Lehigh","Lehigh",5178.84342147305
"1050643200","1057824800","Bingham township","Ulysses township","","",1,1,"Potter","Potter",5178.1444144438
"0293552800","0293553600","Honey Brook borough","Honey Brook township","","",1,1,"Chester","Chester",5177.61098730948
"0011563200","1335888800","Conewago township","Penn township","","",1,1,"Adams","York",5175.33581625051
"0754956000","0756456000","Millcreek township","Richland borough","","",1,1,"Lebanon","Lebanon",5175.2379852229
"0950609600","0955767200","Bethlehem township","Palmer township","","",1,1,"Northampton","Northampton",5175.07797049388
"0815093600","0815228800","Moreland township","Muncy Creek township","","",1,1,"Lycoming","Lycoming",5171.56052486774
"1251003200","1257217600","Buffalo township","South Franklin township","","",1,1,"Washington","Washington",5170.37174500192
"0212189600","0214910400","East Taylor township","Middle Taylor township","","",1,1,"Cambria","Cambria",5169.82070098619
"0974295200","0977783000","Lewis township","Turbot township","","",1,1,"Northumberland","Northumberland",5169.71719701353
"1070820000","1078179200","Branch township","Wayne township","","",1,1,"Schuylkill","Schuylkill",5169.12468329821
"0452258400","0457657600","Edgmont township","Thornbury township","","",1,1,"Delaware","Delaware",5166.37051636964
"1271810400","1275700000","Damascus township","Oregon township","","",1,1,"Wayne","Wayne",5166.04423255721
"0150059600","0155744800","Albany township","Overton township","","",1,1,"Bradford","Bradford",5164.3667430481
"1052828000","1056020000","Galeton borough","Pike township","","",1,1,"Potter","Potter",5163.13974740665
"0151116800","0814635200","Canton township","McNett township","","",1,1,"Bradford","Lycoming",5162.13667348174
"1075519200","1077231200","North Manheim township","South Manheim township","","",1,1,"Schuylkill","Schuylkill",5160.17413005936
"1077005600","1078340800","Shenandoah borough","West Mahanoy township","","",1,2,"Schuylkill","Schuylkill",5159.06125723562
"0115944800","0117046400","Perry township","Shoemakersville borough","","",1,1,"Berks","Berks",5158.90240180575
"1077231200","1078263200","South Manheim township","West Brunswick township","","",1,1,"Schuylkill","Schuylkill",5158.12378785145
"0036100000","0038518800","Pittsburgh city","Wilkinsburg borough","","",1,1,"Allegheny","Allegheny",5157.64699218849
"0814956800","0815228000","Mill Creek township","Muncy township","","",1,1,"Lycoming","Lycoming",5154.66261197493
"0172048000","0177301600","Durham township","Springfield township","","",1,1,"Bucks","Bucks",5154.02080322443
"1251180000","1255543200","Cecil township","North Strabane township","","",1,1,"Washington","Washington",5150.86909577071
"0298396800","0716709600","West Sadsbury township","Sadsbury township","","",1,1,"Chester","Lancaster",5150.6806720039
"0113360000","0118605600","Heidelberg township","Womelsdorf borough","","",1,1,"Berks","Berks",5148.27008889333
"1212783200","1216782400","Frenchcreek township","Sandycreek township","","",1,1,"Venango","Venango",5147.79672297154
"1291591200","1297865600","Cook township","Unity township","","",1,1,"Westmoreland","Westmoreland",5147.36554506291
"0111966400","0918391200","Douglass township","West Pottsgrove township","","",1,1,"Berks","Montgomery",5145.72696051859
"0414907200","0417233600","Middlesex township","South Middleton township","","",1,1,"Cumberland","Cumberland",5145.29358100234
"0331320000","0335434400","Chest township","New Washington borough","","",1,1,"Clearfield","Clearfield",5144.15401509573
"0330812000","0653381600","Brady township","Henderson township","","",1,1,"Clearfield","Jefferson",5143.39760418991
"0051034400","0053996800","Burrell township","Kiskiminetas township","","",1,1,"Armstrong","Armstrong",5141.52396774275
"1171668000","1176296000","Covington township","Putnam township","","",1,1,"Tioga","Tioga",5137.98468508518
"0712107200","0717640000","East Earl township","Terre Hill borough","","",1,1,"Lancaster","Lancaster",5136.40044157067
"0650520000","0654588800","Bell township","McCalmont township","","",1,1,"Jefferson","Jefferson",5135.7541500356
"0774499200","0777928800","Lower Milford township","Upper Saucon township","","",1,2,"Lehigh","Lehigh",5130.48704172673
"0296708000","0298396800","Sadsbury township","West Sadsbury township","","",1,1,"Chester","Chester",5129.97137611436
"1296749600","1298133600","Salem township","Washington township","","",1,1,"Westmoreland","Westmoreland",5128.73653403935
"0514556000","1252080800","Luzerne township","East Bethlehem township","","",1,1,"Fayette","Washington",5127.305241806
"0754216800","0757228800","Lebanon city","South Lebanon township","","",1,1,"Lebanon","Lebanon",5124.47390291161
"0512740000","0514514400","Franklin township","Lower Tyrone township","","",1,1,"Fayette","Fayette",5122.38338582477
"0297954400","0298266400","Valley township","West Caln township","","",1,1,"Chester","Chester",5118.94572962201
"0114458400","0116554400","Longswamp township","Rockland township","","",1,1,"Berks","Berks",5113.9709295374
"1336328800","1337057600","Railroad borough","Shrewsbury township","","",1,1,"York","York",5113.76053020815
"0630962400","0638447200","Brush Valley township","White township","","",1,1,"Indiana","Indiana",5113.34531881931
"0811487200","0814928000","Cogan House township","Mifflin township","","",1,1,"Lycoming","Lycoming",5113.32271808642
"0795258400","0795396000","Nanticoke city","Newport township","","",1,1,"Luzerne","Luzerne",5112.96896968243
"0396708800","0398000000","Sadsbury township","Vernon township","","",1,1,"Crawford","Crawford",5110.57434521098
"0650424000","0653344800","Barnett township","Heath township","","",1,1,"Jefferson","Jefferson",5109.15115356534
"0371418400","0372738400","Cleveland township","Franklin township","","",1,1,"Columbia","Columbia",5108.46233705488
"1215648000","1216151200","Oil Creek township","Pleasantville borough","","",1,1,"Venango","Venango",5106.4137283297
"0454761600","0455422400","Marple township","Newtown township","","",1,1,"Delaware","Delaware",5104.68527981502
"0332563200","0334029600","Ferguson township","Knox township","","",1,1,"Clearfield","Clearfield",5104.00311300156
"0298308000","0298410400","West Goshen township","Westtown township","","",1,1,"Chester","Chester",5103.68984950425
"1072724800","1076408800","Frailey township","Reilly township","","",1,1,"Schuylkill","Schuylkill",5102.62818673165
"0354254400","1057407200","Leidy township","Stewardson township","","",1,1,"Clinton","Potter",5097.76039578275
"0292192800","0455422400","Easttown township","Newtown township","","",1,1,"Chester","Delaware",5097.55359446635
"0156595200","0158567200","Rome township","Windham township","","",1,1,"Bradford","Bradford",5096.31826229434
"0332563200","0335333600","Ferguson township","Newburg borough","","",1,1,"Clearfield","Clearfield",5094.66003323465
"0915366400","0917906400","New Hanover township","Upper Hanover township","","",1,1,"Montgomery","Montgomery",5093.89037781281
"0750260000","0757192800","Annville township","South Annville township","","",1,1,"Lebanon","Lebanon",5093.84212747061
"0917730400","0917925600","Trappe borough","Upper Providence township","","",1,1,"Montgomery","Montgomery",5093.14142898179
"0038280000","0191432000","West Deer township","Clinton township","","",1,1,"Allegheny","Butler",5091.82424468107
"0333175200","0338644000","Gulich township","Woodward township","","",1,1,"Clearfield","Clearfield",5091.76928854437
"0316455200","0316743200","Richland township","Salem township","","",1,1,"Clarion","Clarion",5090.43215512956
"0650472800","0655671200","Beaver township","Oliver township","","",1,1,"Jefferson","Jefferson",5086.74597677487
"0491550400","1237295200","Concord township","Spring Creek township","","",1,1,"Erie","Warren",5085.31724278548
"0554888800","0555960000","Metal township","Peters township","","",1,1,"Franklin","Franklin",5084.73678320975
"0815228000","0815228800","Muncy township","Muncy Creek township","","",1,1,"Lycoming","Lycoming",5079.0167692517
"1194296000","1194336800","Lewis township","Limestone township","","",1,1,"Union","Union",5076.53514400283
"0715784800","0716756800","Paradise township","Salisbury township","","",1,1,"Lancaster","Lancaster",5075.90422773982
"0453314400","0457900000","Haverford township","Upper Darby township","","",1,1,"Delaware","Delaware",5075.49448353708
"0110581600","0111234400","Bern township","Centre township","","",1,1,"Berks","Berks",5074.10393150148
"0031684800","0036100000","Crafton borough","Pittsburgh city","","",1,1,"Allegheny","Allegheny",5073.65504339841
"0512740000","0515546400","Franklin township","North Union township","","",1,1,"Fayette","Fayette",5073.27807546893
"1332146400","1333372800","East Manchester township","Hellam township","","",1,1,"York","York",5072.11344622505
"0155043200","0155044000","Monroe borough","Monroe township","","",1,1,"Bradford","Bradford",5071.64976636257
"0611120800","0618608000","Carbon township","Wood township","","",1,1,"Huntingdon","Huntingdon",5066.07889536747
"1271309600","1275848000","Cherry Ridge township","Paupack township","","",1,1,"Wayne","Wayne",5065.71159785258
"0374925600","0377204000","Mifflin township","South Centre township","","",1,1,"Columbia","Columbia",5065.01696425012
"0854957600","0855430400","Mill Creek township","New Vernon township","","",1,1,"Mercer","Mercer",5059.45343014094
"0292192800","0298535200","Easttown township","Willistown township","","",1,1,"Chester","Chester",5059.2969899883
"0934665600","0976675200","Mahoning township","Rush township","","",1,1,"Montour","Northumberland",5055.84792424271
"0110398400","0118118400","Bally borough","Washington township","","",1,1,"Berks","Berks",5055.26588733364
"1250456800","1251849600","Beallsville borough","Deemston borough","","",1,1,"Washington","Washington",5053.88334777735
"0291082400","0298254400","Caln township","West Bradford township","","",1,1,"Chester","Chester",5053.66628244725
"0852536000","0856972000","Farrell city","Sharon city","","",1,1,"Mercer","Mercer",5050.69866244854
"0952073600","0953243200","East Allen township","Hanover township","","",1,1,"Northampton","Northampton",5049.47792249228
"0712104000","0714383200","East Drumore township","Little Britain township","","",1,1,"Lancaster","Lancaster",5042.64882569799
"0113212000","0117671200","Hamburg borough","Tilden township","","",1,1,"Berks","Berks",5042.62457234981
"0494622400","0494954800","McKean township","Millcreek township","","",1,1,"Erie","Erie",5039.69289727886
"0158665600","0158666400","Wyalusing borough","Wyalusing township","","",1,1,"Bradford","Bradford",5037.62780928178
"0952077600","0957918400","East Bangor borough","Upper Mount Bethel township","","",1,1,"Northampton","Northampton",5036.6343025616
"0210673600","0636032000","Blacklick township","Pine township","","",1,1,"Cambria","Indiana",5035.68465693854
"0214516000","0218408000","Lower Yoder township","West Taylor township","","",1,1,"Cambria","Cambria",5035.39392839674
"0298061600","0298257600","Wallace township","West Brandywine township","","",1,1,"Chester","Chester",5035.20587489352
"1332493600","1338105600","Fairview township","Warrington township","","",1,1,"York","York",5034.48404409414
"0352040800","0358172800","Dunnstable township","Wayne township","","",1,1,"Clinton","Clinton",5033.71985543934
"1211313600","1211623200","Cherrytree township","Cornplanter township","","",1,1,"Venango","Venango",5032.5679621418
"0075540000","0732330400","North Sewickley township","Ellwood City borough","","",1,1,"Beaver","Lawrence",5031.31665951305
"0733424800","0738550400","Hickory township","Wilmington township","","",1,1,"Lawrence","Lawrence",5031.06200470325
"1335490400","1338705600","North Codorus township","York township","","",1,1,"York","York",5027.05754609978
"0655671200","0656496000","Oliver township","Ringgold township","","",1,1,"Jefferson","Jefferson",5026.59380730299
"0712301600","0718281600","Elizabethtown borough","West Donegal township","","",1,1,"Lancaster","Lancaster",5024.38665251304
"0330519200","0335881600","Bell township","Penn township","","",1,1,"Clearfield","Clearfield",5019.77487947921
"0272562400","0610428800","Ferguson township","Barree township","","",1,1,"Centre","Huntingdon",5019.60205739873
"0295493600","0297208800","North Coventry township","South Coventry township","","",1,1,"Chester","Chester",5019.45403137813
"0391784800","0492308800","Cussewago township","Elk Creek township","","",1,1,"Crawford","Erie",5019.33478446626
"0653381600","0658584000","Henderson township","Winslow township","","",1,1,"Jefferson","Jefferson",5017.1758359816
"0654588800","0658716800","McCalmont township","Young township","","",1,1,"Jefferson","Jefferson",5017.04283372291
"0653381600","0654588800","Henderson township","McCalmont township","","",1,1,"Jefferson","Jefferson",5014.26381546211
"0431893600","0755517600","Derry township","North Londonderry township","","",2,1,"Dauphin","Lebanon",5012.07616903407
"0392456800","0852782400","Fairfield township","French Creek township","","",1,1,"Crawford","Mercer",5010.21217753303
"0050815200","0192484000","Bradys Bend township","Fairview township","","",1,1,"Armstrong","Butler",5009.59430544578
"1153746400","1155601600","Jackson township","Oakland township","","",1,1,"Susquehanna","Susquehanna",5009.36383959798
"0033795500","1257843200","Jefferson Hills borough","Union township","","",1,1,"Allegheny","Washington",5008.66533065333
"0051672800","0057952800","Cowanshannock township","Valley township","","",1,1,"Armstrong","Armstrong",5005.73698137435
"0774499200","0917906400","Lower Milford township","Upper Hanover township","","",1,1,"Lehigh","Montgomery",5004.84199234615
"1071048800","1072926400","Butler township","Girardville borough","","",1,1,"Schuylkill","Schuylkill",5003.15332508598
"0790459200","0794184800","Bear Creek township","Laurel Run borough","","",1,1,"Luzerne","Luzerne",5002.84234417133
"0712233600","0717472000","Eden township","Strasburg township","","",1,1,"Lancaster","Lancaster",5001.67227798702
"0254240000","0792692800","Lehigh township","Foster township","","",1,1,"Carbon","Luzerne",4998.36298273697
"0395646400","1211313600","Oil Creek township","Cherrytree township","","",1,1,"Crawford","Venango",4997.97238201103
"0913580800","0917917600","Horsham township","Upper Moreland township","","",1,1,"Montgomery","Montgomery",4996.38720221845
"0035639200","0036941600","Ohio township","Sewickley Hills borough","","",1,1,"Allegheny","Allegheny",4996.24501897083
"0032760800","0038280000","Frazer township","West Deer township","","",1,1,"Allegheny","Allegheny",4993.98077754346
"0910015600","0913800000","Abington township","Jenkintown borough","","",1,1,"Montgomery","Montgomery",4993.63464489534
"0492486400","0492739200","Fairview township","Franklin township","","",1,1,"Erie","Erie",4992.0219719239
"0811156000","0814294400","Cascade township","Lewis township","","",1,1,"Lycoming","Lycoming",4991.0235800322
"0391784800","0498122400","Cussewago township","Washington township","","",1,1,"Crawford","Erie",4987.77882410603
"0736290400","0738550400","Pulaski township","Wilmington township","","",1,1,"Lawrence","Lawrence",4986.686614993
"0477292800","0653344800","Spring Creek township","Heath township","","",1,1,"Elk","Jefferson",4985.65272381002
"0114812800","0778206400","Maxatawny township","Weisenberg township","","",1,1,"Berks","Lehigh",4983.23777911402
"0274308000","0274745600","Liberty township","Marion township","","",1,1,"Centre","Centre",4983.12058505082
"1292130400","1295188800","East Huntingdon township","Mount Pleasant township","","",1,1,"Westmoreland","Westmoreland",4982.37347626668
"1112316800","1116758400","Elk Lick township","Salisbury borough","","",1,1,"Somerset","Somerset",4981.40889725525
"0514861600","0515546400","Menallen township","North Union township","","",1,1,"Fayette","Fayette",4979.9691991765
"1290312000","1293379200","Arona borough","Hempfield township","","",1,1,"Westmoreland","Westmoreland",4979.74047629876
"0211319200","0211405600","Chest township","Clearfield township","","",1,1,"Cambria","Cambria",4979.33488321359
"0038470400","1295512800","White Oak borough","North Huntingdon township","","",1,1,"Allegheny","Westmoreland",4977.9112832507
"1332172800","1334515200","East Prospect borough","Lower Windsor township","","",1,1,"York","York",4977.58898187514
"1110664000","1117933600","Black township","Upper Turkeyfoot township","","",1,1,"Somerset","Somerset",4977.10296221232
"0972097600","0977783000","East Chillisquaque township","Turbot township","","",1,1,"Northumberland","Northumberland",4976.47239142866
"0851868800","0855730400","Delaware township","Otter Creek township","","",1,1,"Mercer","Mercer",4975.78720293102
"0052116000","0058324800","East Franklin township","West Kittanning borough","","",1,1,"Armstrong","Armstrong",4974.60604835411
"0014167200","1338135200","Latimore township","Washington township","","",1,1,"Adams","York",4973.21668852637
"0815884800","0818598400","Penn township","Wolf township","","",1,1,"Lycoming","Lycoming",4972.31288730652
"0994963200","0995672800","Miller township","Oliver township","","",1,1,"Perry","Perry",4969.67627501319
"0793643200","0796745600","Huntington township","Salem township","","",1,1,"Luzerne","Luzerne",4968.69414139066
"1290089200","1294486400","Allegheny township","Lower Burrell city","","",1,1,"Westmoreland","Westmoreland",4966.69329025173
"1210088400","1216254400","Allegheny township","President township","","",1,1,"Venango","Venango",4965.99778641299
"0010588000","0015747200","Berwick township","Oxford township","","",1,1,"Adams","Adams",4965.81190148441
"0254664000","1078379200","Mahoning township","West Penn township","","",1,1,"Carbon","Schuylkill",4963.8532745225
"0677350400","0677795200","Spruce Hill township","Tuscarora township","","",1,1,"Juniata","Juniata",4960.06701305211
"1051376000","1056973600","Clara township","Sharon township","","",1,1,"Potter","Potter",4959.73104280615
"1236120800","1238100000","Pleasant township","Warren city","","",1,1,"Warren","Warren",4958.9316938514
"0852133600","0853790400","East Lackawannock township","Jefferson township","","",1,1,"Mercer","Mercer",4955.62052001232
"1070733600","1075337600","Blythe township","New Castle township","","",1,1,"Schuylkill","Schuylkill",4954.06926458347
"0452258400","0454913600","Edgmont township","Middletown township","","",1,1,"Delaware","Delaware",4950.71470125723
"0392109600","0392456800","East Fairfield township","Fairfield township","","",1,1,"Crawford","Crawford",4948.72020534756
"0973845600","0974496000","Jordan township","Lower Mahanoy township","","",1,1,"Northumberland","Northumberland",4948.114300961
"0735318400","0735476800","New Beaver borough","North Beaver township","","",1,1,"Lawrence","Lawrence",4947.49179049657
"1092744000","1098380800","Franklin township","West Perry township","","",1,1,"Snyder","Snyder",4947.19073436757
"0494621600","0494622400","McKean borough","McKean township","","",1,1,"Erie","Erie",4946.5778177497
"1337299200","1338573600","Springettsbury township","Windsor township","","",1,1,"York","York",4946.30591661031
"0030521600","0036940000","Bell Acres borough","Sewickley Heights borough","","",1,1,"Allegheny","Allegheny",4945.28388004586
"0050815200","0310811200","Bradys Bend township","Brady township","","",1,1,"Armstrong","Clarion",4938.98087096669
"0912728000","0913312000","Franconia township","Hatfield township","","",1,1,"Montgomery","Montgomery",4938.94161021476
"0271027200","0271780000","Burnside township","Curtin township","","",1,1,"Centre","Centre",4938.17424175646
"0976675200","0976960800","Rush township","Shamokin township","","",1,1,"Northumberland","Northumberland",4936.14225423677
"0053593600","0316455200","Hovey township","Richland township","","",1,1,"Armstrong","Clarion",4934.77029495917
"0994396800","0994397600","Liverpool borough","Liverpool township","","",1,1,"Perry","Perry",4930.94272149715
"0391090400","0498122400","Cambridge township","Washington township","","",1,1,"Crawford","Erie",4930.66326671698
"1151422400","1152902400","Clifford township","Gibson township","","",1,1,"Susquehanna","Susquehanna",4930.51971724325
"1132314400","1133484000","Elkland township","Hillsgrove township","","",1,1,"Sullivan","Sullivan",4929.96920894125
"0398616000","0398616800","Woodcock borough","Woodcock township","","",1,1,"Crawford","Crawford",4929.64692567813
"0155544800","0157020800","North Towanda township","Sheshequin township","","",1,1,"Bradford","Bradford",4929.54746319163
"0292157600","0298416000","East Nantmeal township","West Vincent township","","",1,1,"Chester","Chester",4927.42777141003
"0110212000","0114484000","Alsace township","Lower Alsace township","","",1,2,"Berks","Berks",4921.96245571832
"0714122400","0714972800","Lancaster township","Millersville borough","","",2,1,"Lancaster","Lancaster",4920.24344702991
"0577617600","0611394400","Taylor township","Clay township","","",1,1,"Fulton","Huntingdon",4917.26461513929
"0695468000","0696840000","North Abington township","Scott township","","",1,1,"Lackawanna","Lackawanna",4914.42769649615
"0034306400","0034340800","Liberty borough","Lincoln borough","","",1,1,"Allegheny","Allegheny",4913.65357314812
"1150271200","1154392800","Apolacon township","Little Meadows borough","","",1,1,"Susquehanna","Susquehanna",4909.47185298097
"1070733600","1078263200","Blythe township","West Brunswick township","","",1,1,"Schuylkill","Schuylkill",4909.34622282095
"0050348000","0051672800","Atwood borough","Cowanshannock township","","",1,1,"Armstrong","Armstrong",4908.35238174891
"0854076000","0857009600","Lackawannock township","Shenango township","","",1,1,"Mercer","Mercer",4907.51440681439
"0815228800","0974295200","Muncy Creek township","Lewis township","","",1,1,"Lycoming","Northumberland",4907.14413744367
"0217936000","0218358400","Upper Yoder township","Westmont borough","","",1,1,"Cambria","Cambria",4905.98044795649
"0517324000","0592029600","Springhill township","Dunkard township","","",1,1,"Fayette","Greene",4903.20630485347
"1251117600","1258132800","Canton township","Washington city","","",1,1,"Washington","Washington",4897.77271120964
"0814522400","0815072000","Loyalsock township","Montoursville borough","","",1,1,"Lycoming","Lycoming",4897.56775475693
"1075519200","1075718400","North Manheim township","Orwigsburg borough","","",1,1,"Schuylkill","Schuylkill",4896.90576013251
"0431827200","0434904000","Dauphin borough","Middle Paxton township","","",1,1,"Dauphin","Dauphin",4888.98800677077
"0570603200","0570956800","Bethel township","Brush Creek township","","",1,1,"Fulton","Fulton",4888.73913319258
"0316064800","0317117600","Piney township","Sligo borough","","",1,1,"Clarion","Clarion",4888.64543905725
"1290368800","1290520800","Avonmore borough","Bell township","","",1,1,"Westmoreland","Westmoreland",4887.55617265554
"0431893600","0433623200","Derry township","Hummelstown borough","","",2,1,"Dauphin","Dauphin",4887.50642705667
"0295880800","0297920800","Penn township","Upper Oxford township","","",1,1,"Chester","Chester",4886.2627521851
"0254512800","0892290400","Lower Towamensing township","Eldred township","","",1,1,"Carbon","Monroe",4884.21346404553
